record_id,model,fold,split_role,dataset_index,source_key,task_id,episode_idx,label,success,length,task_min_step,n_scores
1785,lstm,3,test,195,root-0/task3--ep5--succ0.pkl,3,5,1,0,520,187,520
1786,lstm,3,test,196,root-0/task3--ep6--succ0.pkl,3,6,1,0,520,187,520
1787,lstm,3,test,197,root-0/task3--ep7--succ1.pkl,3,7,0,1,195,187,195
1788,lstm,3,test,198,root-0/task3--ep8--succ0.pkl,3,8,1,0,520,187,520
1789,lstm,3,test,199,root-0/task3--ep9--succ1.pkl,3,9,0,1,197,187,197
1790,lstm,3,test,650,root-1/task3--ep0--succ1.pkl,3,0,0,1,298,187,298
1791,lstm,3,test,651,root-1/task3--ep1--succ0.pkl,3,1,1,0,520,187,520
1792,lstm,3,test,652,root-1/task3--ep10--succ0.pkl,3,10,1,0,520,187,520
1793,lstm,3,test,653,root-1/task3--ep11--succ1.pkl,3,11,0,1,403,187,403
1794,lstm,3,test,654,root-1/task3--ep12--succ0.pkl,3,12,1,0,520,187,520
1795,lstm,3,test,655,root-1/task3--ep13--succ0.pkl,3,13,1,0,520,187,520
1796,lstm,3,test,656,root-1/task3--ep14--succ1.pkl,3,14,0,1,313,187,313
1797,lstm,3,test,657,root-1/task3--ep15--succ1.pkl,3,15,0,1,244,187,244
1798,lstm,3,test,658,root-1/task3--ep16--succ0.pkl,3,16,1,0,520,187,520
1799,lstm,3,test,659,root-1/task3--ep17--succ0.pkl,3,17,1,0,520,187,520
1800,lstm,3,test,660,root-1/task3--ep18--succ1.pkl,3,18,0,1,474,187,474
1801,lstm,3,test,661,root-1/task3--ep19--succ1.pkl,3,19,0,1,237,187,237
1802,lstm,3,test,662,root-1/task3--ep2--succ0.pkl,3,2,1,0,520,187,520
1803,lstm,3,test,663,root-1/task3--ep20--succ1.pkl,3,20,0,1,246,187,246
1804,lstm,3,test,664,root-1/task3--ep21--succ0.pkl,3,21,1,0,520,187,520
1805,lstm,3,test,665,root-1/task3--ep22--succ0.pkl,3,22,1,0,520,187,520
1806,lstm,3,test,666,root-1/task3--ep23--succ1.pkl,3,23,0,1,236,187,236
1807,lstm,3,test,667,root-1/task3--ep24--succ0.pkl,3,24,1,0,520,187,520
1808,lstm,3,test,668,root-1/task3--ep25--succ0.pkl,3,25,1,0,520,187,520
1809,lstm,3,test,669,root-1/task3--ep26--succ1.pkl,3,26,0,1,232,187,232
1810,lstm,3,test,670,root-1/task3--ep27--succ0.pkl,3,27,1,0,520,187,520
1811,lstm,3,test,671,root-1/task3--ep28--succ1.pkl,3,28,0,1,263,187,263
1812,lstm,3,test,672,root-1/task3--ep29--succ0.pkl,3,29,1,0,520,187,520
1813,lstm,3,test,673,root-1/task3--ep3--succ0.pkl,3,3,1,0,520,187,520
1814,lstm,3,test,674,root-1/task3--ep30--succ1.pkl,3,30,0,1,496,187,496
1815,lstm,3,test,675,root-1/task3--ep31--succ1.pkl,3,31,0,1,222,187,222
1816,lstm,3,test,676,root-1/task3--ep32--succ1.pkl,3,32,0,1,233,187,233
1817,lstm,3,test,677,root-1/task3--ep33--succ0.pkl,3,33,1,0,520,187,520
1818,lstm,3,test,678,root-1/task3--ep34--succ0.pkl,3,34,1,0,520,187,520
1819,lstm,3,test,679,root-1/task3--ep35--succ0.pkl,3,35,1,0,520,187,520
1820,lstm,3,test,680,root-1/task3--ep36--succ0.pkl,3,36,1,0,520,187,520
1821,lstm,3,test,681,root-1/task3--ep37--succ1.pkl,3,37,0,1,260,187,260
1822,lstm,3,test,682,root-1/task3--ep38--succ0.pkl,3,38,1,0,520,187,520
1823,lstm,3,test,683,root-1/task3--ep39--succ1.pkl,3,39,0,1,363,187,363
1824,lstm,3,test,684,root-1/task3--ep4--succ1.pkl,3,4,0,1,340,187,340
1825,lstm,3,test,685,root-1/task3--ep40--succ1.pkl,3,40,0,1,200,187,200
1826,lstm,3,test,686,root-1/task3--ep41--succ1.pkl,3,41,0,1,187,187,187
1827,lstm,3,test,687,root-1/task3--ep42--succ1.pkl,3,42,0,1,501,187,501
1828,lstm,3,test,688,root-1/task3--ep43--succ1.pkl,3,43,0,1,248,187,248
1829,lstm,3,test,689,root-1/task3--ep44--succ1.pkl,3,44,0,1,211,187,211
1830,lstm,3,test,690,root-1/task3--ep45--succ1.pkl,3,45,0,1,354,187,354
1831,lstm,3,test,691,root-1/task3--ep46--succ0.pkl,3,46,1,0,520,187,520
1832,lstm,3,test,692,root-1/task3--ep47--succ0.pkl,3,47,1,0,520,187,520
1833,lstm,3,test,693,root-1/task3--ep48--succ1.pkl,3,48,0,1,476,187,476
1834,lstm,3,test,694,root-1/task3--ep49--succ1.pkl,3,49,0,1,350,187,350
1835,lstm,3,test,695,root-1/task3--ep5--succ0.pkl,3,5,1,0,520,187,520
1836,lstm,3,test,696,root-1/task3--ep6--succ0.pkl,3,6,1,0,520,187,520
1837,lstm,3,test,697,root-1/task3--ep7--succ1.pkl,3,7,0,1,257,187,257
1838,lstm,3,test,698,root-1/task3--ep8--succ0.pkl,3,8,1,0,520,187,520
1839,lstm,3,test,699,root-1/task3--ep9--succ0.pkl,3,9,1,0,520,187,520
1840,lstm,4,val,8,root-0/task0--ep16--succ0.pkl,0,16,1,0,520,230,520
1841,lstm,4,val,9,root-0/task0--ep17--succ1.pkl,0,17,0,1,321,230,321
1842,lstm,4,val,10,root-0/task0--ep18--succ1.pkl,0,18,0,1,303,230,303
1843,lstm,4,val,11,root-0/task0--ep19--succ1.pkl,0,19,0,1,304,230,304
1844,lstm,4,val,13,root-0/task0--ep20--succ0.pkl,0,20,1,0,520,230,520
1845,lstm,4,val,16,root-0/task0--ep23--succ1.pkl,0,23,0,1,414,230,414
1846,lstm,4,val,18,root-0/task0--ep25--succ0.pkl,0,25,1,0,520,230,520
1847,lstm,4,val,19,root-0/task0--ep26--succ0.pkl,0,26,1,0,520,230,520
1848,lstm,4,val,21,root-0/task0--ep28--succ0.pkl,0,28,1,0,520,230,520
1849,lstm,4,val,22,root-0/task0--ep29--succ1.pkl,0,29,0,1,257,230,257
1850,lstm,4,val,26,root-0/task0--ep32--succ1.pkl,0,32,0,1,321,230,321
1851,lstm,4,val,28,root-0/task0--ep34--succ1.pkl,0,34,0,1,252,230,252
1852,lstm,4,val,29,root-0/task0--ep35--succ1.pkl,0,35,0,1,278,230,278
1853,lstm,4,val,32,root-0/task0--ep38--succ0.pkl,0,38,1,0,520,230,520
1854,lstm,4,val,33,root-0/task0--ep39--succ1.pkl,0,39,0,1,360,230,360
1855,lstm,4,val,34,root-0/task0--ep4--succ0.pkl,0,4,1,0,520,230,520
1856,lstm,4,val,37,root-0/task0--ep42--succ0.pkl,0,42,1,0,520,230,520
1857,lstm,4,val,38,root-0/task0--ep43--succ1.pkl,0,43,0,1,357,230,357
1858,lstm,4,val,39,root-0/task0--ep44--succ1.pkl,0,44,0,1,481,230,481
1859,lstm,4,val,40,root-0/task0--ep45--succ1.pkl,0,45,0,1,375,230,375
1860,lstm,4,val,42,root-0/task0--ep47--succ1.pkl,0,47,0,1,283,230,283
1861,lstm,4,val,44,root-0/task0--ep49--succ1.pkl,0,49,0,1,321,230,321
1862,lstm,4,val,49,root-0/task0--ep9--succ1.pkl,0,9,0,1,291,230,291
1863,lstm,4,val,50,root-0/task1--ep0--succ1.pkl,1,0,0,1,268,218,268
1864,lstm,4,val,51,root-0/task1--ep1--succ1.pkl,1,1,0,1,253,218,253
1865,lstm,4,val,54,root-0/task1--ep12--succ1.pkl,1,12,0,1,238,218,238
1866,lstm,4,val,58,root-0/task1--ep16--succ1.pkl,1,16,0,1,248,218,248
1867,lstm,4,val,60,root-0/task1--ep18--succ1.pkl,1,18,0,1,246,218,246
1868,lstm,4,val,61,root-0/task1--ep19--succ1.pkl,1,19,0,1,251,218,251
1869,lstm,4,val,62,root-0/task1--ep2--succ1.pkl,1,2,0,1,322,218,322
1870,lstm,4,val,64,root-0/task1--ep21--succ0.pkl,1,21,1,0,520,218,520
1871,lstm,4,val,66,root-0/task1--ep23--succ0.pkl,1,23,1,0,520,218,520
1872,lstm,4,val,67,root-0/task1--ep24--succ1.pkl,1,24,0,1,233,218,233
1873,lstm,4,val,69,root-0/task1--ep26--succ1.pkl,1,26,0,1,218,218,218
1874,lstm,4,val,76,root-0/task1--ep32--succ0.pkl,1,32,1,0,520,218,520
1875,lstm,4,val,78,root-0/task1--ep34--succ0.pkl,1,34,1,0,520,218,520
1876,lstm,4,val,80,root-0/task1--ep36--succ0.pkl,1,36,1,0,520,218,520
1877,lstm,4,val,82,root-0/task1--ep38--succ1.pkl,1,38,0,1,249,218,249
1878,lstm,4,val,83,root-0/task1--ep39--succ1.pkl,1,39,0,1,316,218,316
1879,lstm,4,val,85,root-0/task1--ep40--succ1.pkl,1,40,0,1,225,218,225
1880,lstm,4,val,86,root-0/task1--ep41--succ1.pkl,1,41,0,1,396,218,396
1881,lstm,4,val,90,root-0/task1--ep45--succ1.pkl,1,45,0,1,334,218,334
1882,lstm,4,val,94,root-0/task1--ep49--succ1.pkl,1,49,0,1,265,218,265
1883,lstm,4,val,95,root-0/task1--ep5--succ1.pkl,1,5,0,1,281,218,281
1884,lstm,4,val,97,root-0/task1--ep7--succ1.pkl,1,7,0,1,225,218,225
1885,lstm,4,val,98,root-0/task1--ep8--succ1.pkl,1,8,0,1,260,218,260
1886,lstm,4,val,100,root-0/task2--ep0--succ1.pkl,2,0,0,1,258,211,258
1887,lstm,4,val,101,root-0/task2--ep1--succ1.pkl,2,1,0,1,285,211,285
1888,lstm,4,val,109,root-0/task2--ep17--succ1.pkl,2,17,0,1,242,211,242
1889,lstm,4,val,111,root-0/task2--ep19--succ1.pkl,2,19,0,1,227,211,227
1890,lstm,4,val,112,root-0/task2--ep2--succ0.pkl,2,2,1,0,520,211,520
1891,lstm,4,val,113,root-0/task2--ep20--succ0.pkl,2,20,1,0,520,211,520
1892,lstm,4,val,114,root-0/task2--ep21--succ1.pkl,2,21,0,1,320,211,320
1893,lstm,4,val,117,root-0/task2--ep24--succ0.pkl,2,24,1,0,520,211,520
1894,lstm,4,val,118,root-0/task2--ep25--succ1.pkl,2,25,0,1,251,211,251
1895,lstm,4,val,121,root-0/task2--ep28--succ1.pkl,2,28,0,1,304,211,304
1896,lstm,4,val,122,root-0/task2--ep29--succ0.pkl,2,29,1,0,520,211,520
1897,lstm,4,val,125,root-0/task2--ep31--succ0.pkl,2,31,1,0,520,211,520
1898,lstm,4,val,127,root-0/task2--ep33--succ0.pkl,2,33,1,0,520,211,520
1899,lstm,4,val,132,root-0/task2--ep38--succ1.pkl,2,38,0,1,295,211,295
1900,lstm,4,val,133,root-0/task2--ep39--succ0.pkl,2,39,1,0,520,211,520
1901,lstm,4,val,134,root-0/task2--ep4--succ1.pkl,2,4,0,1,225,211,225
1902,lstm,4,val,136,root-0/task2--ep41--succ0.pkl,2,41,1,0,520,211,520
1903,lstm,4,val,138,root-0/task2--ep43--succ1.pkl,2,43,0,1,342,211,342
1904,lstm,4,val,139,root-0/task2--ep44--succ0.pkl,2,44,1,0,520,211,520
1905,lstm,4,val,143,root-0/task2--ep48--succ0.pkl,2,48,1,0,520,211,520
1906,lstm,4,val,145,root-0/task2--ep5--succ0.pkl,2,5,1,0,520,211,520
1907,lstm,4,val,147,root-0/task2--ep7--succ0.pkl,2,7,1,0,520,211,520
1908,lstm,4,val,148,root-0/task2--ep8--succ1.pkl,2,8,0,1,316,211,316
1909,lstm,4,val,151,root-0/task3--ep1--succ0.pkl,3,1,1,0,520,187,520
1910,lstm,4,val,154,root-0/task3--ep12--succ1.pkl,3,12,0,1,360,187,360
1911,lstm,4,val,156,root-0/task3--ep14--succ0.pkl,3,14,1,0,520,187,520
1912,lstm,4,val,159,root-0/task3--ep17--succ1.pkl,3,17,0,1,218,187,218
1913,lstm,4,val,161,root-0/task3--ep19--succ0.pkl,3,19,1,0,520,187,520
1914,lstm,4,val,163,root-0/task3--ep20--succ1.pkl,3,20,0,1,245,187,245
1915,lstm,4,val,164,root-0/task3--ep21--succ0.pkl,3,21,1,0,520,187,520
1916,lstm,4,val,165,root-0/task3--ep22--succ0.pkl,3,22,1,0,520,187,520
1917,lstm,4,val,167,root-0/task3--ep24--succ1.pkl,3,24,0,1,277,187,277
1918,lstm,4,val,172,root-0/task3--ep29--succ0.pkl,3,29,1,0,520,187,520
1919,lstm,4,val,177,root-0/task3--ep33--succ0.pkl,3,33,1,0,520,187,520
1920,lstm,4,val,178,root-0/task3--ep34--succ0.pkl,3,34,1,0,520,187,520
1921,lstm,4,val,183,root-0/task3--ep39--succ1.pkl,3,39,0,1,196,187,196
1922,lstm,4,val,184,root-0/task3--ep4--succ1.pkl,3,4,0,1,453,187,453
1923,lstm,4,val,185,root-0/task3--ep40--succ0.pkl,3,40,1,0,520,187,520
1924,lstm,4,val,186,root-0/task3--ep41--succ1.pkl,3,41,0,1,256,187,256
1925,lstm,4,val,187,root-0/task3--ep42--succ0.pkl,3,42,1,0,520,187,520
1926,lstm,4,val,188,root-0/task3--ep43--succ0.pkl,3,43,1,0,520,187,520
1927,lstm,4,val,191,root-0/task3--ep46--succ0.pkl,3,46,1,0,520,187,520
1928,lstm,4,val,195,root-0/task3--ep5--succ0.pkl,3,5,1,0,520,187,520
1929,lstm,4,val,196,root-0/task3--ep6--succ0.pkl,3,6,1,0,520,187,520
1930,lstm,4,val,197,root-0/task3--ep7--succ1.pkl,3,7,0,1,195,187,195
1931,lstm,4,val,250,root-0/task5--ep0--succ1.pkl,5,0,0,1,161,148,161
1932,lstm,4,val,253,root-0/task5--ep11--succ1.pkl,5,11,0,1,160,148,160
1933,lstm,4,val,258,root-0/task5--ep16--succ1.pkl,5,16,0,1,327,148,327
1934,lstm,4,val,264,root-0/task5--ep21--succ1.pkl,5,21,0,1,184,148,184
1935,lstm,4,val,265,root-0/task5--ep22--succ0.pkl,5,22,1,0,520,148,520
1936,lstm,4,val,267,root-0/task5--ep24--succ1.pkl,5,24,0,1,172,148,172
1937,lstm,4,val,268,root-0/task5--ep25--succ1.pkl,5,25,0,1,207,148,207
1938,lstm,4,val,269,root-0/task5--ep26--succ1.pkl,5,26,0,1,187,148,187
1939,lstm,4,val,270,root-0/task5--ep27--succ1.pkl,5,27,0,1,261,148,261
1940,lstm,4,val,271,root-0/task5--ep28--succ0.pkl,5,28,1,0,520,148,520
1941,lstm,4,val,273,root-0/task5--ep3--succ1.pkl,5,3,0,1,233,148,233
1942,lstm,4,val,274,root-0/task5--ep30--succ1.pkl,5,30,0,1,186,148,186
1943,lstm,4,val,276,root-0/task5--ep32--succ1.pkl,5,32,0,1,183,148,183
1944,lstm,4,val,280,root-0/task5--ep36--succ1.pkl,5,36,0,1,231,148,231
1945,lstm,4,val,284,root-0/task5--ep4--succ1.pkl,5,4,0,1,194,148,194
1946,lstm,4,val,287,root-0/task5--ep42--succ1.pkl,5,42,0,1,231,148,231
1947,lstm,4,val,296,root-0/task5--ep6--succ1.pkl,5,6,0,1,197,148,197
1948,lstm,4,val,298,root-0/task5--ep8--succ1.pkl,5,8,0,1,154,148,154
1949,lstm,4,val,299,root-0/task5--ep9--succ1.pkl,5,9,0,1,334,148,334
1950,lstm,4,val,301,root-0/task6--ep1--succ1.pkl,6,1,0,1,256,190,256
1951,lstm,4,val,304,root-0/task6--ep12--succ1.pkl,6,12,0,1,254,190,254
1952,lstm,4,val,314,root-0/task6--ep21--succ0.pkl,6,21,1,0,520,190,520
1953,lstm,4,val,320,root-0/task6--ep27--succ1.pkl,6,27,0,1,247,190,247
1954,lstm,4,val,321,root-0/task6--ep28--succ0.pkl,6,28,1,0,520,190,520
1955,lstm,4,val,322,root-0/task6--ep29--succ1.pkl,6,29,0,1,236,190,236
1956,lstm,4,val,325,root-0/task6--ep31--succ1.pkl,6,31,0,1,229,190,229
1957,lstm,4,val,327,root-0/task6--ep33--succ1.pkl,6,33,0,1,216,190,216
1958,lstm,4,val,330,root-0/task6--ep36--succ0.pkl,6,36,1,0,520,190,520
1959,lstm,4,val,331,root-0/task6--ep37--succ1.pkl,6,37,0,1,251,190,251
1960,lstm,4,val,332,root-0/task6--ep38--succ1.pkl,6,38,0,1,315,190,315
1961,lstm,4,val,333,root-0/task6--ep39--succ0.pkl,6,39,1,0,520,190,520
1962,lstm,4,val,335,root-0/task6--ep40--succ0.pkl,6,40,1,0,520,190,520
1963,lstm,4,val,336,root-0/task6--ep41--succ1.pkl,6,41,0,1,387,190,387
1964,lstm,4,val,337,root-0/task6--ep42--succ0.pkl,6,42,1,0,520,190,520
1965,lstm,4,val,343,root-0/task6--ep48--succ0.pkl,6,48,1,0,520,190,520
1966,lstm,4,val,344,root-0/task6--ep49--succ1.pkl,6,49,0,1,263,190,263
1967,lstm,4,val,347,root-0/task6--ep7--succ1.pkl,6,7,0,1,268,190,268
1968,lstm,4,val,353,root-0/task7--ep11--succ0.pkl,7,11,1,0,520,210,520
1969,lstm,4,val,357,root-0/task7--ep15--succ1.pkl,7,15,0,1,227,210,227
1970,lstm,4,val,360,root-0/task7--ep18--succ1.pkl,7,18,0,1,210,210,210
1971,lstm,4,val,362,root-0/task7--ep2--succ1.pkl,7,2,0,1,332,210,332
1972,lstm,4,val,365,root-0/task7--ep22--succ0.pkl,7,22,1,0,520,210,520
1973,lstm,4,val,367,root-0/task7--ep24--succ1.pkl,7,24,0,1,231,210,231
1974,lstm,4,val,368,root-0/task7--ep25--succ1.pkl,7,25,0,1,301,210,301
1975,lstm,4,val,372,root-0/task7--ep29--succ0.pkl,7,29,1,0,520,210,520
1976,lstm,4,val,373,root-0/task7--ep3--succ1.pkl,7,3,0,1,362,210,362
1977,lstm,4,val,376,root-0/task7--ep32--succ1.pkl,7,32,0,1,239,210,239
1978,lstm,4,val,381,root-0/task7--ep37--succ1.pkl,7,37,0,1,267,210,267
1979,lstm,4,val,384,root-0/task7--ep4--succ0.pkl,7,4,1,0,520,210,520
1980,lstm,4,val,385,root-0/task7--ep40--succ1.pkl,7,40,0,1,341,210,341
1981,lstm,4,val,387,root-0/task7--ep42--succ1.pkl,7,42,0,1,267,210,267
1982,lstm,4,val,389,root-0/task7--ep44--succ0.pkl,7,44,1,0,520,210,520
1983,lstm,4,val,390,root-0/task7--ep45--succ1.pkl,7,45,0,1,260,210,260
1984,lstm,4,val,391,root-0/task7--ep46--succ0.pkl,7,46,1,0,520,210,520
1985,lstm,4,val,392,root-0/task7--ep47--succ1.pkl,7,47,0,1,300,210,300
1986,lstm,4,val,394,root-0/task7--ep49--succ1.pkl,7,49,0,1,369,210,369
1987,lstm,4,val,395,root-0/task7--ep5--succ0.pkl,7,5,1,0,520,210,520
1988,lstm,4,val,401,root-0/task8--ep1--succ1.pkl,8,1,0,1,448,315,448
1989,lstm,4,val,402,root-0/task8--ep10--succ0.pkl,8,10,1,0,520,315,520
1990,lstm,4,val,403,root-0/task8--ep11--succ1.pkl,8,11,0,1,486,315,486
1991,lstm,4,val,407,root-0/task8--ep15--succ1.pkl,8,15,0,1,347,315,347
1992,lstm,4,val,409,root-0/task8--ep17--succ1.pkl,8,17,0,1,509,315,509
1993,lstm,4,val,413,root-0/task8--ep20--succ0.pkl,8,20,1,0,520,315,520
1994,lstm,4,val,419,root-0/task8--ep26--succ1.pkl,8,26,0,1,427,315,427
1995,lstm,4,val,420,root-0/task8--ep27--succ0.pkl,8,27,1,0,520,315,520
1996,lstm,4,val,424,root-0/task8--ep30--succ1.pkl,8,30,0,1,417,315,417
1997,lstm,4,val,425,root-0/task8--ep31--succ0.pkl,8,31,1,0,520,315,520
1998,lstm,4,val,426,root-0/task8--ep32--succ0.pkl,8,32,1,0,520,315,520
1999,lstm,4,val,432,root-0/task8--ep38--succ0.pkl,8,38,1,0,520,315,520
2000,lstm,4,val,433,root-0/task8--ep39--succ0.pkl,8,39,1,0,520,315,520
2001,lstm,4,val,438,root-0/task8--ep43--succ0.pkl,8,43,1,0,520,315,520
2002,lstm,4,val,439,root-0/task8--ep44--succ1.pkl,8,44,0,1,315,315,315
2003,lstm,4,val,440,root-0/task8--ep45--succ0.pkl,8,45,1,0,520,315,520
2004,lstm,4,val,441,root-0/task8--ep46--succ0.pkl,8,46,1,0,520,315,520
2005,lstm,4,val,445,root-0/task8--ep5--succ0.pkl,8,5,1,0,520,315,520
2006,lstm,4,val,446,root-0/task8--ep6--succ0.pkl,8,6,1,0,520,315,520
2007,lstm,4,val,447,root-0/task8--ep7--succ0.pkl,8,7,1,0,520,315,520
2008,lstm,4,val,449,root-0/task8--ep9--succ1.pkl,8,9,0,1,504,315,504
2009,lstm,4,val,451,root-0/task9--ep1--succ0.pkl,9,1,1,0,520,241,520
2010,lstm,4,val,453,root-0/task9--ep11--succ0.pkl,9,11,1,0,520,241,520
2011,lstm,4,val,467,root-0/task9--ep24--succ0.pkl,9,24,1,0,520,241,520
2012,lstm,4,val,469,root-0/task9--ep26--succ0.pkl,9,26,1,0,520,241,520
2013,lstm,4,val,471,root-0/task9--ep28--succ1.pkl,9,28,0,1,346,241,346
2014,lstm,4,val,473,root-0/task9--ep3--succ0.pkl,9,3,1,0,520,241,520
2015,lstm,4,val,475,root-0/task9--ep31--succ0.pkl,9,31,1,0,520,241,520
2016,lstm,4,val,477,root-0/task9--ep33--succ1.pkl,9,33,0,1,241,241,241
2017,lstm,4,val,478,root-0/task9--ep34--succ0.pkl,9,34,1,0,520,241,520
2018,lstm,4,val,483,root-0/task9--ep39--succ0.pkl,9,39,1,0,520,241,520
2019,lstm,4,val,485,root-0/task9--ep40--succ0.pkl,9,40,1,0,520,241,520
2020,lstm,4,val,489,root-0/task9--ep44--succ0.pkl,9,44,1,0,520,241,520
2021,lstm,4,val,491,root-0/task9--ep46--succ0.pkl,9,46,1,0,520,241,520
2022,lstm,4,val,499,root-0/task9--ep9--succ0.pkl,9,9,1,0,520,241,520
2023,lstm,4,val,500,root-1/task0--ep0--succ0.pkl,0,0,1,0,520,230,520
2024,lstm,4,val,502,root-1/task0--ep10--succ1.pkl,0,10,0,1,290,230,290
2025,lstm,4,val,505,root-1/task0--ep13--succ1.pkl,0,13,0,1,278,230,278
2026,lstm,4,val,517,root-1/task0--ep24--succ0.pkl,0,24,1,0,520,230,520
2027,lstm,4,val,518,root-1/task0--ep25--succ1.pkl,0,25,0,1,295,230,295
2028,lstm,4,val,525,root-1/task0--ep31--succ1.pkl,0,31,0,1,295,230,295
2029,lstm,4,val,526,root-1/task0--ep32--succ0.pkl,0,32,1,0,520,230,520
2030,lstm,4,val,527,root-1/task0--ep33--succ1.pkl,0,33,0,1,357,230,357
2031,lstm,4,val,528,root-1/task0--ep34--succ1.pkl,0,34,0,1,371,230,371
2032,lstm,4,val,529,root-1/task0--ep35--succ1.pkl,0,35,0,1,392,230,392
2033,lstm,4,val,531,root-1/task0--ep37--succ1.pkl,0,37,0,1,333,230,333
2034,lstm,4,val,534,root-1/task0--ep4--succ0.pkl,0,4,1,0,520,230,520
2035,lstm,4,val,536,root-1/task0--ep41--succ1.pkl,0,41,0,1,348,230,348
2036,lstm,4,val,539,root-1/task0--ep44--succ1.pkl,0,44,0,1,423,230,423
2037,lstm,4,val,542,root-1/task0--ep47--succ1.pkl,0,47,0,1,315,230,315
2038,lstm,4,val,545,root-1/task0--ep5--succ0.pkl,0,5,1,0,520,230,520
2039,lstm,4,val,548,root-1/task0--ep8--succ1.pkl,0,8,0,1,341,230,341
2040,lstm,4,val,554,root-1/task1--ep12--succ1.pkl,1,12,0,1,262,218,262
2041,lstm,4,val,556,root-1/task1--ep14--succ0.pkl,1,14,1,0,520,218,520
2042,lstm,4,val,558,root-1/task1--ep16--succ1.pkl,1,16,0,1,255,218,255
2043,lstm,4,val,559,root-1/task1--ep17--succ1.pkl,1,17,0,1,286,218,286
2044,lstm,4,val,565,root-1/task1--ep22--succ0.pkl,1,22,1,0,520,218,520
2045,lstm,4,val,577,root-1/task1--ep33--succ0.pkl,1,33,1,0,520,218,520
2046,lstm,4,val,578,root-1/task1--ep34--succ0.pkl,1,34,1,0,520,218,520
2047,lstm,4,val,580,root-1/task1--ep36--succ0.pkl,1,36,1,0,520,218,520
2048,lstm,4,val,581,root-1/task1--ep37--succ1.pkl,1,37,0,1,236,218,236
2049,lstm,4,val,583,root-1/task1--ep39--succ0.pkl,1,39,1,0,520,218,520
2050,lstm,4,val,584,root-1/task1--ep4--succ1.pkl,1,4,0,1,305,218,305
2051,lstm,4,val,585,root-1/task1--ep40--succ1.pkl,1,40,0,1,241,218,241
2052,lstm,4,val,587,root-1/task1--ep42--succ1.pkl,1,42,0,1,410,218,410
2053,lstm,4,val,588,root-1/task1--ep43--succ0.pkl,1,43,1,0,520,218,520
2054,lstm,4,val,590,root-1/task1--ep45--succ1.pkl,1,45,0,1,302,218,302
2055,lstm,4,val,591,root-1/task1--ep46--succ0.pkl,1,46,1,0,520,218,520
2056,lstm,4,val,594,root-1/task1--ep49--succ1.pkl,1,49,0,1,267,218,267
2057,lstm,4,val,600,root-1/task2--ep0--succ0.pkl,2,0,1,0,520,211,520
2058,lstm,4,val,601,root-1/task2--ep1--succ1.pkl,2,1,0,1,298,211,298
2059,lstm,4,val,608,root-1/task2--ep16--succ1.pkl,2,16,0,1,265,211,265
2060,lstm,4,val,612,root-1/task2--ep2--succ1.pkl,2,2,0,1,253,211,253
2061,lstm,4,val,614,root-1/task2--ep21--succ1.pkl,2,21,0,1,260,211,260
2062,lstm,4,val,617,root-1/task2--ep24--succ0.pkl,2,24,1,0,520,211,520
2063,lstm,4,val,623,root-1/task2--ep3--succ0.pkl,2,3,1,0,520,211,520
2064,lstm,4,val,625,root-1/task2--ep31--succ1.pkl,2,31,0,1,277,211,277
2065,lstm,4,val,627,root-1/task2--ep33--succ0.pkl,2,33,1,0,520,211,520
2066,lstm,4,val,629,root-1/task2--ep35--succ1.pkl,2,35,0,1,377,211,377
2067,lstm,4,val,633,root-1/task2--ep39--succ1.pkl,2,39,0,1,439,211,439
2068,lstm,4,val,634,root-1/task2--ep4--succ1.pkl,2,4,0,1,224,211,224
2069,lstm,4,val,636,root-1/task2--ep41--succ0.pkl,2,41,1,0,520,211,520
2070,lstm,4,val,637,root-1/task2--ep42--succ0.pkl,2,42,1,0,520,211,520
2071,lstm,4,val,638,root-1/task2--ep43--succ0.pkl,2,43,1,0,520,211,520
2072,lstm,4,val,646,root-1/task2--ep6--succ0.pkl,2,6,1,0,520,211,520
2073,lstm,4,val,649,root-1/task2--ep9--succ0.pkl,2,9,1,0,520,211,520
2074,lstm,4,val,650,root-1/task3--ep0--succ1.pkl,3,0,0,1,298,187,298
2075,lstm,4,val,657,root-1/task3--ep15--succ1.pkl,3,15,0,1,244,187,244
2076,lstm,4,val,662,root-1/task3--ep2--succ0.pkl,3,2,1,0,520,187,520
2077,lstm,4,val,664,root-1/task3--ep21--succ0.pkl,3,21,1,0,520,187,520
2078,lstm,4,val,666,root-1/task3--ep23--succ1.pkl,3,23,0,1,236,187,236
2079,lstm,4,val,667,root-1/task3--ep24--succ0.pkl,3,24,1,0,520,187,520
2080,lstm,4,val,669,root-1/task3--ep26--succ1.pkl,3,26,0,1,232,187,232
2081,lstm,4,val,670,root-1/task3--ep27--succ0.pkl,3,27,1,0,520,187,520
2082,lstm,4,val,671,root-1/task3--ep28--succ1.pkl,3,28,0,1,263,187,263
2083,lstm,4,val,679,root-1/task3--ep35--succ0.pkl,3,35,1,0,520,187,520
2084,lstm,4,val,681,root-1/task3--ep37--succ1.pkl,3,37,0,1,260,187,260
2085,lstm,4,val,682,root-1/task3--ep38--succ0.pkl,3,38,1,0,520,187,520
2086,lstm,4,val,688,root-1/task3--ep43--succ1.pkl,3,43,0,1,248,187,248
2087,lstm,4,val,691,root-1/task3--ep46--succ0.pkl,3,46,1,0,520,187,520
